time_s,running_vehicle_count,loaded_vehicle_count,departed_vehicle_count,arrived_vehicle_count,mean_speed_mps,mean_waiting_time_s,mean_time_loss_s,halting_vehicle_count
4089.0,7071,0,0,1,9.061381789460059,13.455381134210155,1078.6850903095858,2592
4090.0,7070,0,0,1,9.02278874703227,13.492927864214993,1079.1267430628975,2611
4091.0,7069,0,0,1,8.978889461636374,13.52355354364125,1079.5248828862238,2622
4092.0,7067,0,0,2,8.935372860280578,13.518324607329843,1080.1815259128362,2646
4093.0,7065,0,0,2,8.904078669194707,13.54281670205237,1080.7743737539306,2678
4094.0,7064,0,0,1,8.881695814308285,13.579275198187995,1081.225055050831,2693
4095.0,7061,0,0,3,8.845239190041996,13.601897748194308,1081.8772912131815,2710
4096.0,7060,0,1,2,8.822222590961537,13.597592067988668,1082.127390643691,2720
4097.0,7058,0,0,2,8.79484215208399,13.572825162935676,1082.5493805018216,2720
4098.0,7055,0,0,3,8.748200687287117,13.575761871013466,1083.0197378012383,2741
4099.0,7053,0,0,2,8.728790513203062,13.60343116404367,1083.6008095209677,2754
4100.0,7048,0,0,5,8.705104397108068,13.649545970488083,1084.4748466127521,2780
4101.0,7047,0,1,2,8.68172802336106,13.699588477366255,1084.995464779374,2810
4102.0,7044,0,0,3,8.668386338898523,13.732396365701305,1085.8384144340048,2823
4103.0,7043,0,1,2,8.655387792920493,13.812011926735765,1086.4134692590783,2853
4104.0,7043,0,1,1,8.638251789191763,13.86979980122107,1087.0017973731624,2876
4105.0,7042,0,0,1,8.625787402257261,13.953138312979267,1087.500144343259,2906
4106.0,7038,0,0,4,8.595943501805493,14.07814720090935,1088.2556028493127,2943
4107.0,7039,0,1,0,8.567023887620655,14.210683335701093,1088.7365879713388,2962
4108.0,7038,0,1,2,8.535961854067816,14.351236146632566,1089.445527096561,2976
4109.0,7035,0,0,3,8.506829266493662,14.463681592039801,1090.4137225718946,3007
4110.0,7031,0,1,5,8.474544450562393,14.633195846963448,1090.731378694191,3039
4111.0,7031,0,1,1,8.459792639475024,14.696486986203954,1091.3688999408864,3037
4112.0,7031,0,1,1,8.43846608775961,14.827478310339924,1092.0047801301507,3071
4113.0,7030,0,0,1,8.419737662772892,14.936984352773827,1092.8026495820272,3095
4114.0,7029,0,2,3,8.398937186239012,15.006544316403472,1093.2985775324908,3099
4115.0,7025,0,0,4,8.370632989000935,15.147473309608541,1094.288763396096,3110
4116.0,7021,0,0,4,8.339454654262164,15.307933342828656,1095.059422885928,3136
4117.0,7021,0,2,2,8.335096343513168,15.381854436689931,1095.3377728337578,3143
4118.0,7019,0,0,2,8.316183945502159,15.484684427981193,1096.0550158690294,3146
4119.0,7021,0,2,0,8.290183933649406,15.65076199971514,1096.3968639521793,3171
4120.0,7019,0,0,1,8.257787488805278,15.784299757800257,1097.0079448908375,3188
4121.0,7019,0,1,1,8.236610129268707,15.916084912380681,1097.3545310679629,3208
4122.0,7016,0,1,4,8.194315076287015,16.055444697833522,1098.3656314736925,3220
4123.0,7013,0,0,3,8.165094194383487,16.2496791672608,1099.095633117821,3266
4124.0,7010,0,1,4,8.142393491464826,16.39671897289586,1099.463453359194,3287
4125.0,7007,0,0,3,8.113832741618605,16.58684172969887,1100.2267117748434,3320
